1
[801]
0.0,0.005,0.01,0.015,0.02,0.025,0.03,0.035,0.04,0.045,0.05,0.055,0.06,0.065,0.07,0.075,0.08,0.085,0.09,0.095,0.1,0.10500000000000001,0.11000000000000001,0.11500000000000002,0.12000000000000002,0.12500000000000003,0.13000000000000003,0.13500000000000004,0.14000000000000004,0.14500000000000005,0.15000000000000005,0.15500000000000005,0.16000000000000006,0.16500000000000006,0.17000000000000007,0.17500000000000007,0.18000000000000008,0.18500000000000008,0.19000000000000009,0.1950000000000001,0.2000000000000001,0.2050000000000001,0.2100000000000001,0.2150000000000001,0.2200000000000001,0.22500000000000012,0.23000000000000012,0.23500000000000013,0.24000000000000013,0.24500000000000013,0.2500000000000001,0.2550000000000001,0.2600000000000001,0.2650000000000001,0.27000000000000013,0.27500000000000013,0.28000000000000014,0.28500000000000014,0.29000000000000015,0.29500000000000015,0.30000000000000016,0.30500000000000016,0.31000000000000016,0.31500000000000017,0.3200000000000002,0.3250000000000002,0.3300000000000002,0.3350000000000002,0.3400000000000002,0.3450000000000002,0.3500000000000002,0.3550000000000002,0.3600000000000002,0.3650000000000002,0.3700000000000002,0.3750000000000002,0.3800000000000002,0.38500000000000023,0.39000000000000024,0.39500000000000024,0.40000000000000024,0.40500000000000025,0.41000000000000025,0.41500000000000026,0.42000000000000026,0.42500000000000027,0.43000000000000027,0.4350000000000003,0.4400000000000003,0.4450000000000003,0.4500000000000003,0.4550000000000003,0.4600000000000003,0.4650000000000003,0.4700000000000003,0.4750000000000003,0.4800000000000003,0.4850000000000003,0.4900000000000003,0.49500000000000033,0.5000000000000003,0.5050000000000003,0.5100000000000003,0.5150000000000003,0.5200000000000004,0.5250000000000004,0.5300000000000004,0.5350000000000004,0.5400000000000004,0.5450000000000004,0.5500000000000004,0.5550000000000004,0.5600000000000004,0.5650000000000004,0.5700000000000004,0.5750000000000004,0.5800000000000004,0.5850000000000004,0.5900000000000004,0.5950000000000004,0.6000000000000004,0.6050000000000004,0.6100000000000004,0.6150000000000004,0.6200000000000004,0.6250000000000004,0.6300000000000004,0.6350000000000005,0.6400000000000005,0.6450000000000005,0.6500000000000005,0.6550000000000005,0.6600000000000005,0.6650000000000005,0.6700000000000005,0.6750000000000005,0.6800000000000005,0.6850000000000005,0.6900000000000005,0.6950000000000005,0.7000000000000005,0.7050000000000005,0.7100000000000005,0.7150000000000005,0.7200000000000005,0.7250000000000005,0.7300000000000005,0.7350000000000005,0.7400000000000005,0.7450000000000006,0.7500000000000006,0.7550000000000006,0.7600000000000006,0.7650000000000006,0.7700000000000005,0.7750000000000006,0.7800000000000005,0.7850000000000005,0.7900000000000005,0.7950000000000005,0.8000000000000005,0.8050000000000005,0.8100000000000005,0.8150000000000005,0.8200000000000005,0.8250000000000005,0.8300000000000005,0.8350000000000005,0.8400000000000005,0.8450000000000005,0.8500000000000005,0.8550000000000005,0.8600000000000005,0.8650000000000005,0.8700000000000006,0.8750000000000006,0.8800000000000006,0.8850000000000006,0.8900000000000006,0.8950000000000006,0.9000000000000006,0.9050000000000006,0.9100000000000006,0.9150000000000006,0.9200000000000006,0.9250000000000006,0.9300000000000006,0.9350000000000006,0.9400000000000006,0.9450000000000006,0.9500000000000006,0.9550000000000006,0.9600000000000006,0.9650000000000006,0.9700000000000006,0.9750000000000006,0.9800000000000006,0.9850000000000007,0.9900000000000007,0.9950000000000007,1.0000000000000007,1.0050000000000008,1.0100000000000007,1.0150000000000006,1.0200000000000007,1.0250000000000008,1.0300000000000007,1.0350000000000006,1.0400000000000007,1.0450000000000008,1.0500000000000007,1.0550000000000006,1.0600000000000007,1.0650000000000008,1.0700000000000007,1.0750000000000006,1.0800000000000007,1.0850000000000009,1.0900000000000007,1.0950000000000006,1.1000000000000008,1.1050000000000009,1.1100000000000008,1.1150000000000007,1.1200000000000008,1.1250000000000009,1.1300000000000008,1.1350000000000007,1.1400000000000008,1.145000000000001,1.1500000000000008,1.1550000000000007,1.1600000000000008,1.165000000000001,1.1700000000000008,1.1750000000000007,1.1800000000000008,1.185000000000001,1.1900000000000008,1.1950000000000007,1.2000000000000008,1.205000000000001,1.2100000000000009,1.2150000000000007,1.2200000000000009,1.225000000000001,1.2300000000000009,1.235000000000001,1.2400000000000009,1.245000000000001,1.2500000000000009,1.255000000000001,1.260000000000001,1.265000000000001,1.270000000000001,1.275000000000001,1.280000000000001,1.285000000000001,1.290000000000001,1.295000000000001,1.300000000000001,1.305000000000001,1.310000000000001,1.315000000000001,1.320000000000001,1.325000000000001,1.330000000000001,1.335000000000001,1.340000000000001,1.345000000000001,1.350000000000001,1.355000000000001,1.360000000000001,1.365000000000001,1.370000000000001,1.375000000000001,1.380000000000001,1.3850000000000011,1.390000000000001,1.3950000000000011,1.400000000000001,1.4050000000000011,1.410000000000001,1.4150000000000011,1.420000000000001,1.4250000000000012,1.430000000000001,1.4350000000000012,1.440000000000001,1.4450000000000012,1.450000000000001,1.4550000000000012,1.460000000000001,1.4650000000000012,1.470000000000001,1.4750000000000012,1.480000000000001,1.4850000000000012,1.490000000000001,1.4950000000000012,1.500000000000001,1.5050000000000012,1.5100000000000011,1.5150000000000012,1.5200000000000011,1.5250000000000012,1.5300000000000011,1.5350000000000013,1.5400000000000011,1.5450000000000013,1.5500000000000012,1.5550000000000013,1.5600000000000012,1.5650000000000013,1.5700000000000012,1.5750000000000013,1.5800000000000012,1.5850000000000013,1.5900000000000012,1.5950000000000013,1.6000000000000012,1.6050000000000013,1.6100000000000012,1.6150000000000013,1.6200000000000012,1.6250000000000013,1.6300000000000012,1.6350000000000013,1.6400000000000012,1.6450000000000014,1.6500000000000012,1.6550000000000014,1.6600000000000013,1.6650000000000014,1.6700000000000013,1.6750000000000014,1.6800000000000013,1.6850000000000014,1.6900000000000013,1.6950000000000014,1.7000000000000013,1.7050000000000014,1.7100000000000013,1.7150000000000014,1.7200000000000013,1.7250000000000014,1.7300000000000013,1.7350000000000014,1.7400000000000013,1.7450000000000014,1.7500000000000013,1.7550000000000014,1.7600000000000013,1.7650000000000015,1.7700000000000014,1.7750000000000015,1.7800000000000014,1.7850000000000013,1.7900000000000014,1.7950000000000013,1.8000000000000014,1.8050000000000013,1.8100000000000014,1.8150000000000013,1.8200000000000014,1.8250000000000013,1.8300000000000014,1.8350000000000013,1.8400000000000014,1.8450000000000013,1.8500000000000014,1.8550000000000013,1.8600000000000014,1.8650000000000013,1.8700000000000014,1.8750000000000013,1.8800000000000014,1.8850000000000013,1.8900000000000015,1.8950000000000014,1.9000000000000012,1.9050000000000014,1.9100000000000015,1.9150000000000014,1.9200000000000013,1.9250000000000014,1.9300000000000013,1.9350000000000014,1.9400000000000013,1.9450000000000014,1.9500000000000013,1.9550000000000014,1.9600000000000013,1.9650000000000014,1.9700000000000013,1.9750000000000014,1.9800000000000013,1.9850000000000014,1.9900000000000013,1.9950000000000014,2.0000000000000013,2.0050000000000012,2.0100000000000016,2.0150000000000015,2.0200000000000014,2.0250000000000012,2.030000000000001,2.0350000000000015,2.0400000000000014,2.0450000000000013,2.0500000000000016,2.0550000000000015,2.0600000000000014,2.0650000000000013,2.070000000000001,2.0750000000000015,2.0800000000000014,2.0850000000000013,2.090000000000001,2.0950000000000015,2.1000000000000014,2.1050000000000013,2.110000000000001,2.1150000000000015,2.1200000000000014,2.1250000000000013,2.1300000000000012,2.1350000000000016,2.1400000000000015,2.1450000000000014,2.1500000000000012,2.1550000000000016,2.1600000000000015,2.1650000000000014,2.1700000000000013,2.1750000000000016,2.1800000000000015,2.1850000000000014,2.1900000000000013,2.1950000000000016,2.2000000000000015,2.2050000000000014,2.2100000000000013,2.2150000000000016,2.2200000000000015,2.2250000000000014,2.2300000000000013,2.2350000000000017,2.2400000000000015,2.2450000000000014,2.2500000000000013,2.2550000000000017,2.2600000000000016,2.2650000000000015,2.2700000000000014,2.2750000000000017,2.2800000000000016,2.2850000000000015,2.290000000000002,2.2950000000000017,2.3000000000000016,2.3050000000000015,2.3100000000000014,2.3150000000000013,2.3200000000000016,2.3250000000000015,2.330000000000002,2.3350000000000017,2.3400000000000016,2.3450000000000015,2.3500000000000014,2.3550000000000013,2.3600000000000017,2.3650000000000015,2.370000000000002,2.3750000000000018,2.3800000000000017,2.3850000000000016,2.3900000000000015,2.3950000000000014,2.4000000000000017,2.4050000000000016,2.410000000000002,2.415000000000002,2.4200000000000017,2.4250000000000016,2.4300000000000015,2.4350000000000014,2.4400000000000017,2.4450000000000016,2.450000000000002,2.455000000000002,2.4600000000000017,2.4650000000000016,2.4700000000000015,2.4750000000000014,2.4800000000000018,2.4850000000000017,2.490000000000002,2.495000000000002,2.5000000000000018,2.5050000000000017,2.5100000000000016,2.5150000000000015,2.520000000000002,2.5250000000000017,2.530000000000002,2.535000000000002,2.540000000000002,2.5450000000000017,2.5500000000000016,2.5550000000000015,2.560000000000002,2.5650000000000017,2.5700000000000016,2.5750000000000015,2.5800000000000014,2.5850000000000017,2.5900000000000016,2.5950000000000015,2.6000000000000014,2.6050000000000018,2.6100000000000017,2.6150000000000015,2.6200000000000014,2.6250000000000018,2.6300000000000017,2.6350000000000016,2.6400000000000015,2.6450000000000014,2.6500000000000017,2.6550000000000016,2.6600000000000015,2.6650000000000014,2.6700000000000017,2.6750000000000016,2.6800000000000015,2.6850000000000014,2.6900000000000013,2.6950000000000016,2.7000000000000015,2.7050000000000014,2.7100000000000013,2.7150000000000016,2.7200000000000015,2.7250000000000014,2.7300000000000013,2.735000000000001,2.7400000000000015,2.7450000000000014,2.7500000000000013,2.7550000000000012,2.7600000000000016,2.7650000000000015,2.7700000000000014,2.7750000000000012,2.780000000000001,2.7850000000000015,2.7900000000000014,2.7950000000000013,2.800000000000001,2.8050000000000015,2.8100000000000014,2.8150000000000013,2.820000000000001,2.825000000000001,2.8300000000000014,2.8350000000000013,2.840000000000001,2.8450000000000015,2.8500000000000014,2.8550000000000013,2.860000000000001,2.865000000000001,2.8700000000000014,2.8750000000000013,2.8800000000000012,2.885000000000001,2.8900000000000015,2.8950000000000014,2.9000000000000012,2.905000000000001,2.910000000000001,2.9150000000000014,2.9200000000000013,2.925000000000001,2.930000000000001,2.9350000000000014,2.9400000000000013,2.945000000000001,2.950000000000001,2.955000000000001,2.9600000000000013,2.965000000000001,2.970000000000001,2.975000000000001,2.9800000000000013,2.985000000000001,2.990000000000001,2.995000000000001,3.000000000000001,3.0050000000000012,3.010000000000001,3.015000000000001,3.020000000000001,3.0250000000000012,3.030000000000001,3.035000000000001,3.040000000000001,3.045000000000001,3.050000000000001,3.055000000000001,3.060000000000001,3.065000000000001,3.070000000000001,3.075000000000001,3.080000000000001,3.085000000000001,3.0900000000000007,3.095000000000001,3.100000000000001,3.105000000000001,3.110000000000001,3.115000000000001,3.120000000000001,3.125000000000001,3.130000000000001,3.1350000000000007,3.140000000000001,3.145000000000001,3.150000000000001,3.155000000000001,3.160000000000001,3.165000000000001,3.170000000000001,3.1750000000000007,3.180000000000001,3.185000000000001,3.190000000000001,3.1950000000000007,3.200000000000001,3.205000000000001,3.210000000000001,3.2150000000000007,3.2200000000000006,3.225000000000001,3.230000000000001,3.2350000000000008,3.2400000000000007,3.245000000000001,3.250000000000001,3.255000000000001,3.2600000000000007,3.2650000000000006,3.270000000000001,3.275000000000001,3.2800000000000007,3.285000000000001,3.290000000000001,3.295000000000001,3.3000000000000007,3.3050000000000006,3.3100000000000005,3.315000000000001,3.3200000000000007,3.3250000000000006,3.330000000000001,3.335000000000001,3.3400000000000007,3.3450000000000006,3.3500000000000005,3.3550000000000004,3.3600000000000008,3.3650000000000007,3.3700000000000006,3.375000000000001,3.380000000000001,3.3850000000000007,3.3900000000000006,3.3950000000000005,3.4000000000000004,3.4050000000000007,3.4100000000000006,3.4150000000000005,3.420000000000001,3.4250000000000007,3.4300000000000006,3.4350000000000005,3.4400000000000004,3.4450000000000007,3.4500000000000006,3.4550000000000005,3.4600000000000004,3.4650000000000007,3.4700000000000006,3.4750000000000005,3.4800000000000004,3.4850000000000003,3.4900000000000007,3.4950000000000006,3.5000000000000004,3.5050000000000003,3.5100000000000007,3.5150000000000006,3.5200000000000005,3.5250000000000004,3.5300000000000002,3.5350000000000006,3.5400000000000005,3.5450000000000004,3.5500000000000007,3.5550000000000006,3.5600000000000005,3.5650000000000004,3.5700000000000003,3.575,3.5800000000000005,3.5850000000000004,3.5900000000000003,3.5950000000000006,3.6000000000000005,3.6050000000000004,3.6100000000000003,3.615,3.62,3.6250000000000004,3.6300000000000003,3.6350000000000007,3.6400000000000006,3.6450000000000005,3.6500000000000004,3.6550000000000002,3.66,3.665,3.6700000000000004,3.6750000000000003,3.6800000000000006,3.6850000000000005,3.6900000000000004,3.6950000000000003,3.7,3.705,3.71,3.7150000000000003,3.72,3.7250000000000005,3.7300000000000004,3.7350000000000003,3.74,3.745,3.75,3.755,3.7600000000000002,3.765,3.7700000000000005,3.7750000000000004,3.7800000000000002,3.785,3.79,3.795,3.8,3.805,3.81,3.8150000000000004,3.8200000000000003,3.825,3.83,3.835,3.84,3.845,3.85,3.855,3.8600000000000003,3.865,3.87,3.875,3.88,3.885,3.89,3.895,3.9000000000000004,3.9050000000000002,3.91,3.915,3.92,3.925,3.9299999999999997,3.935,3.94,3.9450000000000003,3.95,3.955,3.96,3.965,3.9699999999999998,3.9749999999999996,3.98,3.985,3.99,3.995,4.0
